,originDestination,usg_apt_id,fg_apt_id,Total,AIRPORT_SEQ_ID_x,AIRPORT_ID_x,AIRPORT_x,DISPLAY_AIRPORT_NAME_x,DISPLAY_AIRPORT_CITY_NAME_FULL_x,AIRPORT_WAC_x,AIRPORT_COUNTRY_NAME_x,AIRPORT_COUNTRY_CODE_ISO_x,AIRPORT_STATE_NAME_x,AIRPORT_STATE_CODE_x,AIRPORT_STATE_FIPS_x,CITY_MARKET_ID_x,DISPLAY_CITY_MARKET_NAME_FULL_x,CITY_MARKET_WAC_x,LAT_DEGREES_x,LAT_HEMISPHERE_x,LAT_MINUTES_x,LAT_SECONDS_x,destination_latitude,LON_DEGREES_x,LON_HEMISPHERE_x,LON_MINUTES_x,LON_SECONDS_x,destination_latitude,AIRPORT_START_DATE_x,AIRPORT_THRU_DATE_x,AIRPORT_IS_CLOSED_x,AIRPORT_IS_LATEST_x,Unnamed: 28_x,AIRPORT_SEQ_ID_y,AIRPORT_ID_y,AIRPORT_y,DISPLAY_AIRPORT_NAME_y,DISPLAY_AIRPORT_CITY_NAME_FULL_y,AIRPORT_WAC_y,AIRPORT_COUNTRY_NAME_y,AIRPORT_COUNTRY_CODE_ISO_y,AIRPORT_STATE_NAME_y,AIRPORT_STATE_CODE_y,AIRPORT_STATE_FIPS_y,CITY_MARKET_ID_y,DISPLAY_CITY_MARKET_NAME_FULL_y,CITY_MARKET_WAC_y,LAT_DEGREES_y,LAT_HEMISPHERE_y,LAT_MINUTES_y,LAT_SECONDS_y,origin_latitude,LON_DEGREES_y,LON_HEMISPHERE_y,LON_MINUTES_y,LON_SECONDS_y,origin_longitude,AIRPORT_START_DATE_y,AIRPORT_THRU_DATE_y,AIRPORT_IS_CLOSED_y,AIRPORT_IS_LATEST_y,Unnamed: 28_y
45,1039712693,10397,12693,7813,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1269302,12693,KIN,Norman Manley International,"Kingston, Jamaica",243,Jamaica,JM,,,,32693,"Kingston, Jamaica",243,17.0,N,56.0,8.0,17.93555556,76.0,W,47.0,15.0,-76.7875,2011-07-01,,0,1,
46,1039712972,10397,12972,50452,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1297207,12972,LHR,London Heathrow,"London, United Kingdom",493,United Kingdom,GB,,,,30730,"London, United Kingdom",493,51.0,N,28.0,16.0,51.47111111,0.0,W,27.0,39.0,-0.46083333,2017-12-01,,0,1,
47,1039712986,10397,12986,12572,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1298602,12986,LIM,Jorge Chavez International,"Lima, Peru",368,Peru,PE,,,,32986,"Lima, Peru",368,12.0,S,1.0,19.0,-12.02194444,77.0,W,6.0,52.0,-77.11444444,2011-07-01,,0,1,
48,1039712990,10397,12990,13488,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1299002,12990,LIR,Daniel Oduber International,"Liberia, Costa Rica",110,Costa Rica,CR,,,,32990,"Liberia, Costa Rica",110,10.0,N,35.0,36.0,10.59333333,85.0,W,32.0,40.0,-85.54444444,2011-07-01,,0,1,
49,1039713043,10397,13043,7403,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1304308,13043,LOS,Murtala Muhammed,"Lagos, Nigeria",555,Nigeria,NG,,,,33043,"Lagos, Nigeria",555,6.0,N,34.0,43.0,6.57861111,3.0,E,19.0,21.0,3.3225,2017-12-01,,0,1,
50,1039713156,10397,13156,7927,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1315605,13156,MAD,Adolfo Suarez Madrid Barajas,"Madrid, Spain",482,Spain,ES,,,,31584,"Madrid, Spain",482,40.0,N,29.0,44.0,40.49555556,3.0,W,33.0,36.0,-3.56,2017-12-01,,0,1,
51,1039713165,10397,13165,9083,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1316505,13165,MAN,Manchester Airport,"Manchester, United Kingdom",493,United Kingdom,GB,,,,33165,"Manchester, United Kingdom",493,53.0,N,20.0,50.0,53.34722222,2.0,W,17.0,2.0,-2.28388889,2017-12-01,,0,1,
52,1039713180,10397,13180,35164,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1318002,13180,MBJ,Sangster International,"Montego Bay, Jamaica",243,Jamaica,JM,,,,33180,"Montego Bay, Jamaica",243,18.0,N,30.0,13.0,18.50361111,77.0,W,54.0,48.0,-77.91333333,2011-07-01,,0,1,
53,1039713252,10397,13252,34893,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1325202,13252,MEX,Licenciado Benito Juarez International,"Mexico City, Mexico",148,Mexico,MX,,,,33252,"Mexico City, Mexico",148,19.0,N,26.0,11.0,19.43638889,99.0,W,4.0,19.0,-99.07194444,2011-07-01,,0,1,
54,1039713269,10397,13269,1317,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1326905,13269,MGA,Augusto Cesar Sandino International,"Managua, Nicaragua",153,Nicaragua,NI,,,,33269,"Managua, Nicaragua",153,12.0,N,8.0,30.0,12.14166667,86.0,W,10.0,6.0,-86.16833333,2017-12-01,,0,1,
55,1039713289,10397,13289,2207,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1328907,13289,MHH,Leonard M Thompson International,"Marsh Harbour, The Bahamas",204,The Bahamas,BS,,,,33289,"Marsh Harbour, The Bahamas",204,26.0,N,30.0,36.0,26.51,77.0,W,5.0,6.0,-77.085,2017-12-01,,0,1,
56,1039713514,10397,13514,10483,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1351403,13514,MTY,General Mariano Escobedo International,"Monterrey, Mexico",148,Mexico,MX,,,,33514,"Monterrey, Mexico",148,25.0,N,46.0,43.0,25.77861111,100.0,W,6.0,25.0,-100.10694444,2011-07-01,,0,1,
57,1039713518,10397,13518,11032,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1351806,13518,MUC,Muenchen,"Munich, Germany",429,Germany,DE,,,,33518,"Munich, Germany",429,48.0,N,21.0,14.0,48.35388889,11.0,E,47.0,10.0,11.78611111,2017-12-01,,0,1,
58,1039713605,10397,13605,29448,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1360505,13605,NAS,Lynden Pindling International,"Nassau, The Bahamas",204,The Bahamas,BS,,,,33605,"Nassau, The Bahamas",204,25.0,N,2.0,20.0,25.03888889,77.0,W,27.0,58.0,-77.46611111,2017-12-01,,0,1,
59,1039713744,10397,13744,16582,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1374406,13744,NRT,Narita International,"Tokyo, Japan",736,Japan,JP,,,,32169,"Tokyo, Japan",736,35.0,N,46.0,38.0,35.77722222,140.0,E,22.0,56.0,140.38222222,2017-12-01,,0,1,
60,1039714012,10397,14012,6277,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1401206,14012,PAP,Port Au Prince International,"Port-au-Prince, Haiti",238,Haiti,HT,,,,34012,"Port-au-Prince, Haiti",238,18.0,N,34.0,48.0,18.58,72.0,W,17.0,33.0,-72.2925,2017-12-01,,0,1,
61,1039714153,10397,14153,8725,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1415307,14153,PLS,Providenciales International,"Providenciales, Turks and Caicos Islands",281,Turks and Caicos Islands,TC,,,,34153,"Providenciales, Turks and Caicos Islands",281,21.0,N,46.0,26.0,21.77388889,72.0,W,16.0,7.0,-72.26861111,2017-12-01,,0,1,
62,1039714286,10397,14286,7723,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1428602,14286,PTY,Tocumen International,"Panama City, Panama",162,Panama,PA,,,,34286,"Panama City, Panama",162,9.0,N,4.0,17.0,9.07138889,79.0,W,23.0,0.0,-79.38333333,2011-07-01,,0,1,
63,1039714293,10397,14293,33700,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1429304,14293,PUJ,Punta Cana International,"Punta Cana, Dominican Republic",224,Dominican Republic,DO,,,,34293,"Punta Cana, Dominican Republic",224,18.0,N,34.0,15.0,18.57083333,68.0,W,21.0,58.0,-68.36611111,2017-12-01,,0,1,
64,1039714309,10397,14309,13904,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1430902,14309,PVG,Pudong,"Shanghai, China",713,China,CN,,,,34309,"Shanghai, China",713,31.0,N,8.0,39.0,31.14416667,121.0,E,47.0,33.0,121.7925,2011-07-01,,0,1,
65,1039714312,10397,14312,6746,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1431202,14312,PVR,Licenciado Gustavo Diaz Ordaz International,"Puerto Vallarta, Mexico",148,Mexico,MX,,,,34312,"Puerto Vallarta, Mexico",148,20.0,N,40.0,48.0,20.68,105.0,W,15.0,15.0,-105.25416667,2011-07-01,,0,1,
66,1039714637,10397,14637,1267,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1463705,14637,RTB,Juan Manuel Galvez International,"Roatan Island, Honduras",131,Honduras,HN,,,,34637,"Roatan Island, Honduras",131,16.0,N,19.0,2.0,16.31722222,86.0,W,31.0,20.0,-86.52222222,2017-12-01,,0,1,
67,1039714677,10397,14677,9138,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1467704,14677,SAL,Msgr Oscar A Romero and Galdamez International,"San Salvador, El Salvador",118,El Salvador,SV,,,,34677,"San Salvador, El Salvador",118,13.0,N,26.0,27.0,13.44083333,89.0,W,3.0,21.0,-89.05583333,2017-12-01,,0,1,
68,1039714681,10397,14681,8870,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1468106,14681,SAP,Ramon Villeda Morales International,"San Pedro Sula, Honduras",131,Honduras,HN,,,,34681,"San Pedro Sula, Honduras",131,15.0,N,27.0,7.0,15.45194444,87.0,W,55.0,27.0,-87.92416667,2017-12-01,,0,1,
69,1039714717,10397,14717,11730,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1471704,14717,SCL,Arturo Merino Benitez International,"Santiago, Chile",324,Chile,CL,,,,34717,"Santiago, Chile",324,33.0,S,23.0,28.0,-33.39111111,70.0,W,47.0,40.0,-70.79444444,2011-07-01,,0,1,
70,1039714739,10397,14739,12521,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1473905,14739,SDQ,De Las Americas International,"Santo Domingo, Dominican Republic",224,Dominican Republic,DO,,,,32105,"Santo Domingo, Dominican Republic",224,18.0,N,25.0,47.0,18.42972222,69.0,W,40.0,8.0,-69.66888889,2017-12-01,,0,1,
71,1039714832,10397,14832,7175,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1483202,14832,SJD,Los Cabos International,"San Jose del Cabo, Mexico",148,Mexico,MX,,,,34832,"Los Cabos, Mexico",148,23.0,N,9.0,7.0,23.15194444,109.0,W,43.0,15.0,-109.72083333,2011-07-01,,0,1,
72,1039714838,10397,14838,23527,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1483802,14838,SJO,Juan Santamaria International,"San Jose, Costa Rica",110,Costa Rica,CR,,,,34838,"San Jose, Costa Rica",110,9.0,N,59.0,38.0,9.99388889,84.0,W,12.0,32.0,-84.20888889,2011-07-01,,0,1,
73,1039714849,10397,14849,685,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1484907,14849,SKB,Robert L Bradshaw International,"St. Kitts, Saint Kitts and Nevis",275,Saint Kitts and Nevis,KN,,,,34849,"St. Kitts, Saint Kitts and Nevis",275,17.0,N,18.0,40.0,17.31111111,62.0,W,43.0,7.0,-62.71861111,2017-12-01,,0,1,
74,1039715013,10397,15013,2774,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1501302,15013,STI,Cibao International,"Santiago, Dominican Republic",224,Dominican Republic,DO,,,,35013,"Santiago, Dominican Republic",224,19.0,N,24.0,22.0,19.40611111,70.0,W,36.0,17.0,-70.60472222,2002-04-01,,0,1,
75,1039715022,10397,15022,10630,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1502203,15022,STR,Stuttgart Airport,"Stuttgart, Germany",429,Germany,DE,,,,35022,"Stuttgart, Germany",429,48.0,N,41.0,24.0,48.69,9.0,E,13.0,19.0,9.22194444,2011-07-01,,0,1,
76,1039715084,10397,15084,6162,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1508407,15084,SXM,Princess Juliana International,"Philipsburg, Sint Maarten",264,Sint Maarten,SX,,,,35084,"St. Maarten, Sint Maarten",264,18.0,N,2.0,27.0,18.04083333,63.0,W,6.0,32.0,-63.10888889,2017-12-01,,0,1,
77,1039715192,10397,15192,5864,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1519202,15192,TGU,Toncontin International,"Tegucigalpa, Honduras",131,Honduras,HN,,,,35192,"Tegucigalpa, Honduras",131,14.0,N,3.0,37.0,14.06027778,87.0,W,13.0,3.0,-87.2175,2011-07-01,,0,1,
78,1039715455,10397,15455,10162,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1545505,15455,UIO,Old Mariscal Sucre International,"Quito, Ecuador",337,Ecuador,EC,,,,35455,"Quito, Ecuador",337,0.0,S,8.0,28.0,-0.14111111,78.0,W,29.0,18.0,-78.48833333,2017-12-01,,0,1,
79,1039715513,10397,15513,7741,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1551305,15513,UVF,Hewanorra International,"St. Lucia, Saint Lucia",276,Saint Lucia,LC,,,,34884,"St. Lucia, Saint Lucia",276,13.0,N,44.0,0.0,13.73333333,60.0,W,57.0,10.0,-60.95277778,2017-12-01,,0,1,
80,1039716217,10397,16217,14981,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1621702,16217,YUL,Pierre Elliott Trudeau International,"Montreal, Canada",941,Canada,CA,Quebec,QC,,36083,"Montreal, Canada",941,45.0,N,28.0,14.0,45.47055556,73.0,W,44.0,27.0,-73.74083333,2011-07-01,,0,1,
81,1039716271,10397,16271,54083,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1627102,16271,YYZ,Lester B. Pearson International,"Toronto, Canada",936,Canada,CA,Ontario,ON,,36106,"Toronto, Canada",936,43.0,N,40.0,36.0,43.67666667,79.0,W,37.0,50.0,-79.63055556,2011-07-01,,0,1,
82,1039716477,10397,16477,4495,1039707,10397,ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",34,United States,US,Georgia,GA,13.0,30397,"Atlanta, GA (Metropolitan Area)",34,33.0,N,38.0,12.0,33.63666667,84.0,W,25.0,40.0,-84.42777778,2017-12-01,,0,1,,1647705,16477,QRO,Queretaro Intercontinental,"Queretaro, Mexico",148,Mexico,MX,,,,34440,"Queretaro, Mexico",148,20.0,N,37.0,3.0,20.6175,100.0,W,11.0,8.0,-100.18555556,2017-12-01,,0,1,
83,1042310621,10423,10621,21,1042302,10423,AUS,Austin - Bergstrom International,"Austin, TX",74,United States,US,Texas,TX,48.0,30423,"Austin, TX",74,30.0,N,11.0,40.0,30.19444444,97.0,W,40.0,12.0,-97.67,1999-06-01,,0,1,,1062101,10621,BIM,Bimini International,"Bimini, The Bahamas",204,The Bahamas,BS,,,,30621,"Bimini, The Bahamas",204,25.0,N,41.0,58.0,25.69944444,79.0,W,15.0,56.0,-79.26555556,1973-07-01,,0,1,
84,1042311032,10423,11032,6524,1042302,10423,AUS,Austin - Bergstrom International,"Austin, TX",74,United States,US,Texas,TX,48.0,30423,"Austin, TX",74,30.0,N,11.0,40.0,30.19444444,97.0,W,40.0,12.0,-97.67,1999-06-01,,0,1,,1103201,11032,CUN,Cancun International,"Cancun, Mexico",148,Mexico,MX,,,,31032,"Cancun, Mexico",148,21.0,N,2.0,32.0,21.04222222,86.0,W,52.0,25.0,-86.87361111,1976-01-01,,0,1,
85,1042311625,10423,11625,230,1042302,10423,AUS,Austin - Bergstrom International,"Austin, TX",74,United States,US,Texas,TX,48.0,30423,"Austin, TX",74,30.0,N,11.0,40.0,30.19444444,97.0,W,40.0,12.0,-97.67,1999-06-01,,0,1,,1162505,11625,EZE,Ministro Pistarini,"Ezeiza, Argentina",303,Argentina,AR,,,,30181,"Buenos Aires, Argentina",303,34.0,S,49.0,25.0,-34.82361111,58.0,W,31.0,43.0,-58.52861111,2017-12-01,,0,1,
86,1042311874,10423,11874,279,1042302,10423,AUS,Austin - Bergstrom International,"Austin, TX",74,United States,US,Texas,TX,48.0,30423,"Austin, TX",74,30.0,N,11.0,40.0,30.19444444,97.0,W,40.0,12.0,-97.67,1999-06-01,,0,1,,1187406,11874,GDL,Miguel Hidalgo Y Costilla International,"Guadalajara, Mexico",148,Mexico,MX,,,,31874,"Guadalajara, Mexico",148,20.0,N,31.0,19.0,20.52194444,103.0,W,18.0,40.0,-103.31111111,2017-12-01,,0,1,
87,1042311915,10423,11915,175,1042302,10423,AUS,Austin - Bergstrom International,"Austin, TX",74,United States,US,Texas,TX,48.0,30423,"Austin, TX",74,30.0,N,11.0,40.0,30.19444444,97.0,W,40.0,12.0,-97.67,1999-06-01,,0,1,,1191504,11915,GIG,Galeao Antonio Carlos Jobim International,"Rio de Janeiro, Brazil",316,Brazil,BR,,,,31915,"Rio de Janeiro, Brazil",316,22.0,S,48.0,32.0,-22.80888889,43.0,W,14.0,37.0,-43.24361111,2017-12-01,,0,1,
88,1042312972,10423,12972,14198,1042302,10423,AUS,Austin - Bergstrom International,"Austin, TX",74,United States,US,Texas,TX,48.0,30423,"Austin, TX",74,30.0,N,11.0,40.0,30.19444444,97.0,W,40.0,12.0,-97.67,1999-06-01,,0,1,,1297207,12972,LHR,London Heathrow,"London, United Kingdom",493,United Kingdom,GB,,,,30730,"London, United Kingdom",493,51.0,N,28.0,16.0,51.47111111,0.0,W,27.0,39.0,-0.46083333,2017-12-01,,0,1,
89,1042313252,10423,13252,4127,1042302,10423,AUS,Austin - Bergstrom International,"Austin, TX",74,United States,US,Texas,TX,48.0,30423,"Austin, TX",74,30.0,N,11.0,40.0,30.19444444,97.0,W,40.0,12.0,-97.67,1999-06-01,,0,1,,1325202,13252,MEX,Licenciado Benito Juarez International,"Mexico City, Mexico",148,Mexico,MX,,,,33252,"Mexico City, Mexico",148,19.0,N,26.0,11.0,19.43638889,99.0,W,4.0,19.0,-99.07194444,2011-07-01,,0,1,
90,1042313605,10423,13605,4,1042302,10423,AUS,Austin - Bergstrom International,"Austin, TX",74,United States,US,Texas,TX,48.0,30423,"Austin, TX",74,30.0,N,11.0,40.0,30.19444444,97.0,W,40.0,12.0,-97.67,1999-06-01,,0,1,,1360505,13605,NAS,Lynden Pindling International,"Nassau, The Bahamas",204,The Bahamas,BS,,,,33605,"Nassau, The Bahamas",204,25.0,N,2.0,20.0,25.03888889,77.0,W,27.0,58.0,-77.46611111,2017-12-01,,0,1,
91,1042314312,10423,14312,105,1042302,10423,AUS,Austin - Bergstrom International,"Austin, TX",74,United States,US,Texas,TX,48.0,30423,"Austin, TX",74,30.0,N,11.0,40.0,30.19444444,97.0,W,40.0,12.0,-97.67,1999-06-01,,0,1,,1431202,14312,PVR,Licenciado Gustavo Diaz Ordaz International,"Puerto Vallarta, Mexico",148,Mexico,MX,,,,34312,"Puerto Vallarta, Mexico",148,20.0,N,40.0,48.0,20.68,105.0,W,15.0,15.0,-105.25416667,2011-07-01,,0,1,
92,1042314717,10423,14717,156,1042302,10423,AUS,Austin - Bergstrom International,"Austin, TX",74,United States,US,Texas,TX,48.0,30423,"Austin, TX",74,30.0,N,11.0,40.0,30.19444444,97.0,W,40.0,12.0,-97.67,1999-06-01,,0,1,,1471704,14717,SCL,Arturo Merino Benitez International,"Santiago, Chile",324,Chile,CL,,,,34717,"Santiago, Chile",324,33.0,S,23.0,28.0,-33.39111111,70.0,W,47.0,40.0,-70.79444444,2011-07-01,,0,1,
